"","id","morph","azimuth","area","trait_1","trait_2","trait_3","trait_4","trait_5","trait_6","trait_7","trait_8","name","date","dating_notes","xlong","ylat","date_type","xeast","ynorth","date_emp","model_age_mean","model_age_sd"
"349",773,"causeway_2",90.289392,1393.125861,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Prei Khmang (Pr.)",873,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.9935,13.73537,"graphbased",NA,NA,NA,975.99038373466,169.925968643827
"350",297,"horseshoe_east",90,1400.564919,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kôk Thlok (Pr.)",970,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.90772,13.32755,"graphbased",381702.2,1473616,NA,938.975180398095,140.35294345956
"351",369,"horseshoe_east",113.574711,1405.590222,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Yeang Daoch",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",104.04131,13.2596,"regression",396148.7,1466043,NA,959.628048971601,140.132756014505
"352",1070,"square",88.830901,1407.462902,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Sema Don Meas",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.12231,13.54566,"graphbased",410705,1503117,NA,970.43969142626,168.251954872438
"353",728,"square",87.137571,1409.158229,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Ta Muong",995,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.84056,13.44147,"graphbased",374499.2,1486241,NA,1051.51158857132,140.537932584038
"354",285,"causeway_2",83.60378,1410.286704,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Krulok Tasek",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",104.04461,13.38832,"regression",396567.7,1480276,NA,976.900397636788,171.473414881684
"355",574,"square",108.938987,1412.424555,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kôk Ta Soeng",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",104.03266,13.28491,"regression",395219.3,1468840,NA,901.852380045564,141.788833878493
"356",845,"horseshoe_east",89.59787,1412.648319,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Unknown",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.80229,13.40292,"regression",370327.4,1482011,NA,1009.45119737113,167.899183576881
"357",304,"horseshoe_east",89.305651,1413.295958,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Don Sô",1075,"Date derived from analyses of inscriptions (Lustig 2009).",103.91202,13.33775,"empirical",382171.8,1474746,1075,1075,0
"358",138,"square",91.193467,1416.927042,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kouk Thas",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.7592,13.55504,"regression",365739.4,1498855,NA,861.19674688262,143.449674053861
"359",74,"causeway_2",90,1421.799801,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"Kouk Chambok Sow",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.66649,13.56382,"regression",355714.1,1499882,NA,928.000283293663,376.722241217474
"360",216,"horseshoe_east",83.853281,1422.439966,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Chom Bok",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.70704,13.51654,"regression",360069.7,1494625,NA,1010.32652689378,167.807559005126
"361",17,"horseshoe_east",92.101602,1428.01292,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Kouk Trâpeang Plus",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.68054,13.61365,"regression",357260.2,1505390,NA,835.247712904339,374.608691705549
"362",1498,"square",91.827968,1428.653374,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Unknown",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.98972,13.4722,"graphbased",NA,NA,NA,968.894752312489,168.15824207085
"363",47,"horseshoe_east",90,1429.62024,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Trâpeang Song Ke (Pr.)",910.655766,"Date derived through multiple linear regression (Klassen et al. 2018).",103.637674,13.582604,"regression",NA,NA,NA,999.724562808933,152.478564005335
"364",222,"causeway_2",75.203266,1429.645314,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Prasat Kanhchan Reang (T.)",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.75436,13.46568,"regression",365170.6,1488976,NA,885.537940142687,143.378012534616
"365",12,"square",89.377351,1431.180055,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Kouk Bos Krolor",1010,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.68105,13.65827,"graphbased",357344.3,1510318,NA,922.68421360627,153.951410794451
"366",272,"horseshoe_east",90,1434.148155,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Don Pheng (Pr.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",104.01869,13.40486,"regression",393755.9,1482116,NA,939.272917535157,140.757318151456
"367",998,"square",82.342205,1435.937465,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Prasat Chey Emey",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.83856,13.43998,"graphbased",374276.8,1486071,NA,1046.78355164856,139.276488354994
"368",334,"horseshoe_east",90.504798,1439.887836,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Kroes",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",104.10171,13.32918,"regression",402717.9,1473717,NA,961.963118825393,140.084478695367
"369",480,"horseshoe_east",99.210922,1441.058561,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Trâpeang Svay (T.)",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.7441,13.38488,"regression",363993.5,1480039,NA,1003.92211779697,168.238179277548
"370",296,"horseshoe_east",89.646351,1445.103482,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kôk Ta Ro",960,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",103.78878,13.38225,"empirical",NA,NA,960,960,0
"371",6847,"square",364,1445.620736,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Unknown",902,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.76119,13.6559,"graphbased",NA,NA,NA,946.104068191213,183.489504798978
"372",362,"horseshoe_east",107.565024,1447.017881,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kouk Ta Sen",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",104.05965,13.2847,"regression",398121.5,1468813,NA,1063.61875208013,140.883415290035
"373",578,"horseshoe_east",96.892343,1448.674284,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Chas Khang Lech",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",104.05116,13.24613,"regression",397205.5,1464545,NA,1087.36676711576,140.915930187148
"374",570,"horseshoe_east",91.301874,1458.421178,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Krous Prasat Lich",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.83144,13.52527,"regression",373540.4,1495531,NA,953.837171763692,140.437201610393
"375",26,"horseshoe_east",89.240536,1458.603042,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Chranieng (Pr.)",961,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.72058,13.63769,"graphbased",361604,1508016,NA,918.574230671566,138.827435992557
"376",602,"horseshoe_east",91.591122,1463.331831,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Unknown",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.6151,13.4738,"regression",NA,NA,NA,1086.96345530223,140.696879490881
"377",232,"causeway_2",90,1464.414081,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kouk Bos Kralanh",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.63303,13.50324,"regression",352055.1,1493198,NA,907.044652639361,143.617691889983
"378",426,"horseshoe_east",77.974655,1464.787408,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Trâpeang Chrei",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.72436,13.42018,"regression",361884,1483966,NA,1066.58131890692,140.848874673323
"379",1510,"square",90.818455,1466.736046,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Kanchan Reang",901,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.83322,13.47166,"graphbased",NA,NA,NA,973.997967375489,167.98286387424
"380",1434,"square",93.283918,1468.41858,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Kouk Trâpeang Pring",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.77918,13.3606,"regression",NA,NA,NA,975.629957504776,167.815780009311
"381",332,"horseshoe_east",87.195195,1469.433342,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Ta Chey (Pr.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",104.0868,13.33866,"regression",401105.6,1474769,NA,1087.9814675408,140.585108285394
"382",781,"horseshoe_east",89.449097,1470.853206,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Unknown",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.78861,13.44906,"regression",368862.2,1487115,NA,1005.7246538327,167.888538445353
"383",214,"horseshoe_east",91.432041,1472.55004,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Ta Neang",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.67611,13.47391,"regression",356696.5,1489932,NA,1008.99686096616,168.639945789923
"384",101,"horseshoe_east",95.768003,1476.537479,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kouk Bos Som",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.68051,13.54626,"regression",357218.3,1497934,NA,939.404265365378,139.79908541355
"385",1006,"square",88.964576,1477.031481,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Ta Kong",986,"The earliest date for the temple was determined through graph-based semi-supervised machine learning (Klassen et al 2018). Surveys indicate that the site was occupied unilt 1700 CE (for more information see GAP 2012 report).",103.91715,13.43572,"graphbased",382767.7,1485557,NA,920.267583823498,139.330045038587
"386",308,"horseshoe_east",80.288412,1478.095086,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kouk Trâpeang Krol",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.79501,13.54724,"regression",369611.6,1497975,NA,1087.17800850546,140.839248122721
"387",323,"horseshoe_east",89.559243,1479.238122,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Prasat Khnar Toch",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",104.04965,13.35082,"regression",397086.4,1476134,NA,959.970584802818,140.722627471357
"388",103,"causeway_2",93.179794,1479.788905,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Ka-aek Tum",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.73515,13.53626,"regression",363125.5,1496795,NA,906.053359662535,144.171742342414
"389",356,"horseshoe_east",90,1483.564834,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Neak Ta Ong",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",104.05146,13.29374,"regression",397259.4,1469812,NA,1067.24298880443,142.247541457959
"390",221,"horseshoe_east",90,1484.742587,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Unknown",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.6473,13.48639,"regression",353586.8,1491329,NA,1086.7740994678,140.52463216632
"391",268,"square",90.575556,1485.427952,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Banteay Ampil (Pr.)",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",104.0905,13.41513,"regression",401536.9,1483228,NA,1051.81533436614,140.446370065345
"392",1049,"square",93.251991,1487.642025,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",929,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.76638,13.41577,"graphbased",366446.3,1483449,NA,898.69970286467,139.813050330916
"393",166,"horseshoe_east",90.707284,1490.706853,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kôk Kroes",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.8848,13.49925,"regression",379307.5,1492620,NA,1011.18657753184,167.227261063327
"394",1516,"blob",104.793204,1495.124343,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Unknown",908,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.88793,13.39998,"graphbased",NA,NA,NA,1078.35013567906,183.622182698742
"395",652,"horseshoe_east",91.941466,1495.771864,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Trâpeang Khnar Thmei (Pr.)",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.88264,13.34819,"regression",378997.1,1475911,NA,940.279245504675,139.871759546193
"396",770,"horseshoe_east",89.488431,1496.249871,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Ampil Thvear Prei (Pr.)",856,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.9015,13.80604,"graphbased",NA,NA,NA,1010.10665502686,169.246419456586
"397",277,"horseshoe_east",95.806706,1497.28084,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kanhchon Ta Em",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",104.00173,13.39531,"regression",391914.5,1481071,NA,1009.52834051861,168.805543695273
"398",340,"horseshoe_east",88.781079,1506.114632,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Kôk Chan",839,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.08881,13.31928,"graphbased",401311.9,1472626,NA,1004.75579642652,169.32874503311
"399",7049,"horseshoe_east",89.06,1515.115598,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Unknown",839,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85697,13.56492,"graphbased",376328,1499896,NA,1004.14640548336,167.523494387528
"400",829,"square",66.994868,1517.298602,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Trâpeang  Kom Phnang",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.74673,13.44062,"regression",364328.3,1486210,NA,933.48403763201,171.393807260455
"401",229,"horseshoe_east",101.888645,1521.095153,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kouk Bos Thom",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.64673,13.51699,"regression",353548.9,1494716,NA,959.216706490688,139.67252996438
"402",132,"horseshoe_east",84.217734,1530.435987,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Prei Vihear (Pr.)",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.87049,13.52242,"regression",377761.1,1495194,NA,955.630412861829,141.212509545414
"403",750,NA,68.715462,1532.580828,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Kôk Balang",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",104.1565,13.63821,"regression",NA,NA,NA,974.936488811118,177.232863635782
"404",235,"horseshoe_east",90.400741,1535.545402,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Unknown",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.62823,13.47346,"regression",351508.8,1489905,NA,1065.57796653567,140.084794469147
"405",529,"horseshoe_east",84.427776,1540.519934,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Ta Preap (T.)",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.99272,13.46839,"regression",390974.1,1489158,NA,1082.73393573236,140.757271896664
"406",127,"horseshoe_east",90,1540.694943,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bos Thmâ",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.83844,13.52611,"regression",374298.5,1495627,NA,917.232928308805,139.631622600982
"407",955,"square",83.184562,1545.971475,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Angkor Thom - Preah Si Ar",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85835,13.43537,"graphbased",376402.8,1485573,NA,969.265393143838,167.089811930375
"408",532,"horseshoe_east",95.806778,1546.767597,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kôk Sreah",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.91344,13.32622,"regression",382329,1473467,NA,1066.30910607808,140.043604188316
"409",499,"horseshoe_east",89.586291,1547.208463,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Trâpeang Thlok (Pr.)",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.88217,13.38239,"regression",378929.3,1479707,NA,1011.5363138407,167.63426463039
"410",218,"horseshoe_east",93.764096,1549.557582,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Kou",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.65395,13.484,"regression",354303.8,1491060,NA,1010.17318777459,168.450821478456
"411",69,"horseshoe_east",85.970539,1550.245235,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Kroluk Thkov",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.85432,13.57097,"regression",376043.8,1500568,NA,1004.84819612453,168.241358600493
"412",7021,"blob",NA,1551.301495,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Unknown",921,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.00835,13.44673,"graphbased",NA,NA,NA,1065.14875065091,182.699579033246
"413",96,"horseshoe_east",91.665058,1554.117452,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Khdoch",839,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.65231,13.53739,"graphbased",354162,1496965,NA,1004.11645702941,168.594631831956
"414",1037,"square",77.535007,1554.510154,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kouk Ta Ang",810,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.76397,13.41387,"graphbased",366190.8,1483243,NA,878.498935014391,140.186616413391
"415",870,"horseshoe_east",90.167481,1556.304495,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Trâpeang Kbal Damrei (Pr.)",1115,"Temple is included in the CCC",NA,NA,"empirical",376439.9,1482442,1115,1115,0
"416",417,"horseshoe_east",90,1559.925707,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kôk Prasat",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.89104,13.3393,"regression",NA,NA,NA,939.679759817955,140.058722638981
"417",233,"horseshoe_east",90,1564.383407,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kouk Ta Som",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.63749,13.49588,"regression",352543.6,1492391,NA,959.944855804266,140.539807514245
"418",642,"horseshoe_west",90,1564.767528,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kandaol Pô Proek Wat",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81607,13.52515,"regression",371897.2,1495526,NA,995.582878034952,246.094482417632
"419",1008,"square",85.558722,1564.941287,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Unknown",995,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.91172,13.42898,"graphbased",382193.2,1484828,NA,1052.42443818698,140.311401169269
